College Code,College Name,Branch Code,Branch Name,Year_2017,OC_2017,BC_2017,BCM_2017,MBC_2017,SC_2017,SCA_2017,ST_2017,OCRank_2017,BCRank_2017,BCMRank_2017,MBCRank_2017,SCRank_2017,SCARank_2017,STRank_2017,Year_2018,OC_2018,BC_2018,BCM_2018,MBC_2018,SC_2018,SCA_2018,ST_2018,OCRank_2018,BCRank_2018,BCMRank_2018,MBCRank_2018,SCRank_2018,SCARank_2018,STRank_2018,Year_2019,OC_2019,BC_2019,BCM_2019,MBC_2019,SC_2019,SCA_2019,ST_2019,OCRank_2019,BCRank_2019,BCMRank_2019,MBCRank_2019,SCRank_2019,SCARank_2019,STRank_2019
4971,"St.XAVIER'S CATHOLIC COLLEGE OF ENGINEERING,NH-47, CHUNKANKADAI,,KANYAKUMARI DIST, PIN - 629003.",EC,9,2017,185.75,178.75,176.25,133,139.75,134905,134905,24310,35900,40040,100677,92531,134905,134905,2018,158,85,116,134.5,134905,134905,134905,45990,101779,83743,68071,134905,134905,134905,2019,133.5,119,106.5,95.5,101.5,134905,134905,44949,59474,73511,85854,78935,134905,134905
4971,"St.XAVIER'S CATHOLIC COLLEGE OF ENGINEERING,NH-47, CHUNKANKADAI,,KANYAKUMARI DIST, PIN - 629003.",ME,15,2017,175.25,168,157.5,107,139,134905,134905,41446,52818,68461,124762,93450,134905,134905,2018,152.25,122,127.5,91.5,151.5,134905,134905,51687,78854,74249,99473,52281,134905,134905,2019,136.5,116.5,118.5,97.5,134905,134905,134905,42077,62098,60053,83417,134905,134905,134905
4971,"St.XAVIER'S CATHOLIC COLLEGE OF ENGINEERING,NH-47, CHUNKANKADAI,,KANYAKUMARI DIST, PIN - 629003.",IT,33,2017,148.75,134.25,107.25,134905,134905,134905,134905,80954,99222,124638,134905,134905,134905,134905,2018,111.25,134905,134905,134905,134905,134905,134905,87327,134905,134905,134905,134905,134905,134905,2019,132.5,117.5,117,96.5,107,134905,134905,46099,61204,61611,84573,72638,134905,134905
4972,"AMRITA COLLEGE OF ENGINEERING AND TECHNOLOGY,SUN NAGAR,,KANYAKUMARI DIST, PIN - 629902.",EC,9,2017,144.75,134905,134905,134905,134905,134905,134905,86336,134905,134905,134905,134905,134905,134905,2018,131.25,134905,134905,134905,134905,134905,134905,71083,134905,134905,134905,134905,134905,134905,2019,128,96.5,134905,112.5,134905,134905,134905,50136,84346,134905,66347,134905,134905,134905
4972,"AMRITA COLLEGE OF ENGINEERING AND TECHNOLOGY,SUN NAGAR,,KANYAKUMARI DIST, PIN - 629902.",ME,15,2017,99.25,134905,134905,134905,134905,134905,134905,129348,134905,134905,134905,134905,134905,134905,2018,144.75,95.75,134905,134905,142,134905,134905,58664,97353,134905,134905,61217,134905,134905,2019,124,107,134905,116.5,94.5,134905,134905,54323,72624,134905,62475,86542,134905,134905
4973,"RAJAS ENGINEERING COLLEGE,RAJA NAGAR,,THIRUNELVELI DIST, PIN - 627116.",CS,5,2017,91,134905,134905,134905,134905,134905,134905,132864,134905,134905,134905,134905,134905,134905,2018,92.5,134905,134905,134905,134905,134905,134905,98975,134905,134905,134905,134905,134905,134905,2019,82.5,134905,134905,134905,134905,134905,134905,98507,134905,134905,134905,134905,134905,134905
4973,"RAJAS ENGINEERING COLLEGE,RAJA NAGAR,,THIRUNELVELI DIST, PIN - 627116.",ME,15,2017,89.5,134905,134905,134905,134905,134905,134905,133255,134905,134905,134905,134905,134905,134905,2018,128,134905,134905,134905,134905,134905,134905,73903,134905,134905,134905,134905,134905,134905,2019,83,134905,134905,134905,134905,134905,134905,98098,134905,134905,134905,134905,134905,134905
4973,"RAJAS ENGINEERING COLLEGE,RAJA NAGAR,,THIRUNELVELI DIST, PIN - 627116.",AE,30,2017,107.25,134905,134905,134905,134905,134905,134905,124681,134905,134905,134905,134905,134905,134905,2018,99.5,134905,134905,134905,134905,134905,134905,95242,134905,134905,134905,134905,134905,134905,2019,100,134905,134905,134905,134905,134905,134905,80821,134905,134905,134905,134905,134905,134905
4973,"RAJAS ENGINEERING COLLEGE,RAJA NAGAR,,THIRUNELVELI DIST, PIN - 627116.",EI,35,2017,114,134905,134905,134905,134905,134905,134905,119636,134905,134905,134905,134905,134905,134905,2018,121.75,134905,134905,134905,134905,134905,134905,79067,134905,134905,134905,134905,134905,134905,2019,110.5,134905,134905,134905,134905,134905,134905,68641,134905,134905,134905,134905,134905,134905
4974,"GOVERNMENT COLLEGE OF ENGINEERING - TIRUNELVELI,KANYAKUMARI ROAD,,THIRUNELVELI DIST, PIN - 627007.",CE,3,2017,191.5,189.25,190.5,184,174.75,165.25,175,13772,18178,15445,27252,42570,57277,134905,2018,183,177.75,182.25,172.75,156.5,134905,134905,19540,25521,20235,30980,47444,134905,134905,2019,165.5,155,153,143,129.5,126,111,18539,26866,28202,36320,48814,52114,68414
4974,"GOVERNMENT COLLEGE OF ENGINEERING - TIRUNELVELI,KANYAKUMARI ROAD,,THIRUNELVELI DIST, PIN - 627007.",CS,5,2017,192.5,191,189.25,185.75,174.5,146.5,111.75,11721,14837,18205,24596,43028,84014,134905,2018,190.75,188.25,187.75,180,167.25,109.75,163.5,9000,12822,13543,22877.5,36746,88570.5,40466,2019,178.5,176,157.5,163,155.5,102,134905,9438,11157,24714,20599,26336,78311,134905
4974,"GOVERNMENT COLLEGE OF ENGINEERING - TIRUNELVELI,KANYAKUMARI ROAD,,THIRUNELVELI DIST, PIN - 627007.",EE,7,2017,193.5,191,193.25,187.75,178.25,182.25,146.25,9958,14416,10261,20948,37050,30406,134905,2018,186.75,184,184,175,158.75,125.5,107,14828,18195,18235,28693,45360,75998,90538,2019,168,165,155.5,142.5,141.5,109.5,134905,16758,18990,26370,36828,37721,70169,134905
4974,"GOVERNMENT COLLEGE OF ENGINEERING - TIRUNELVELI,KANYAKUMARI ROAD,,THIRUNELVELI DIST, PIN - 627007.",EC,9,2017,194.25,191.75,193,186.25,176.5,153.5,146.5,8595,13382,10758,23587,39652,74026,134905,2018,188.75,185,185.5,176,162,105.5,134905,12082,16742,16416.5,27389,42067,91514,134905,2019,175.5,168,149.5,150,148.5,96.5,136,11454,16783,31071,30627,31985,84351,42604
4974,"GOVERNMENT COLLEGE OF ENGINEERING - TIRUNELVELI,KANYAKUMARI ROAD,,THIRUNELVELI DIST, PIN - 627007.",ME,15,2017,191.5,189.75,190,185.25,175,168.75,145.75,13588,17283,16527,25208,42116,51776,134905,2018,183.5,178.25,181.75,172,153.75,134.5,125,18742,24921,20798,31920,50127,68086,76316,2019,161,148.5,153.5,139.5,123,91.5,111.5,21987,32069,28018,39436,55363,90000,67760
4975,"DR.G.U.POPE COLLEGE OF ENGINEERING,POPE NAGAR,,THOOTHUKUDI DIST, PIN - 628251.",CS,5,2017,134.75,106.75,135.75,105.75,134905,134905,134905,98778,125003,97535,125600,134905,134905,134905,2018,124.75,85.25,134905,79.5,134905,134905,134905,76628,101689,134905,103097,134905,134905,134905,2019,116.5,80,134905,106,86.5,134905,134905,62263,101267,134905,74022,95214,134905,134905
4975,"DR.G.U.POPE COLLEGE OF ENGINEERING,POPE NAGAR,,THOOTHUKUDI DIST, PIN - 628251.",EE,7,2017,88.75,134905,134905,134905,134905,134905,134905,133525,134905,134905,134905,134905,134905,134905,2018,129.75,90.5,134905,93.5,134905,134905,134905,72308,99897,134905,98461,134905,134905,134905,2019,90.5,134905,134905,134905,134905,134905,134905,91122,134905,134905,134905,134905,134905,134905
4975,"DR.G.U.POPE COLLEGE OF ENGINEERING,POPE NAGAR,,THOOTHUKUDI DIST, PIN - 628251.",EC,9,2017,108.25,90.25,134905,150.5,134905,134905,134905,123904,133020,134905,78393,134905,134905,134905,2018,100,134905,134905,134905,134905,134905,134905,94926,134905,134905,134905,134905,134905,134905,2019,80,134905,134905,134905,134905,134905,134905,101446,134905,134905,134905,134905,134905,134905
4976,"INFANT JESUS COLLEGE OF ENGINEERING,KAMARAJAR NAGAR, TIRUNELVELI-THOOTHUKUDI HIGHWAY NH 138,THOOTHUKUDI DIST, PIN - 628851.",CE,3,2017,86,134905,134905,134905,134905,134905,134905,134069,134905,134905,134905,134905,134905,134905,2018,88.25,134905,134905,134905,134905,134905,134905,100658,134905,134905,134905,134905,134905,134905,2019,84.5,134905,134905,134905,134905,134905,134905,96723,134905,134905,134905,134905,134905,134905
4976,"INFANT JESUS COLLEGE OF ENGINEERING,KAMARAJAR NAGAR, TIRUNELVELI-THOOTHUKUDI HIGHWAY NH 138,THOOTHUKUDI DIST, PIN - 628851.",CS,5,2017,87.25,134905,134905,134905,134905,134905,134905,133857,134905,134905,134905,134905,134905,134905,2018,89.5,134905,134905,134905,134905,134905,134905,100249.5,134905,134905,134905,134905,134905,134905,2019,88,134905,134905,134905,134905,134905,134905,93701,134905,134905,134905,134905,134905,134905
4976,"INFANT JESUS COLLEGE OF ENGINEERING,KAMARAJAR NAGAR, TIRUNELVELI-THOOTHUKUDI HIGHWAY NH 138,THOOTHUKUDI DIST, PIN - 628851.",EE,7,2017,90.25,134905,134905,134905,134905,134905,134905,133030,134905,134905,134905,134905,134905,134905,2018,86.75,134905,134905,134905,134905,134905,134905,101196,134905,134905,134905,134905,134905,134905,2019,103,134905,134905,134905,134905,134905,134905,77347,134905,134905,134905,134905,134905,134905
4976,"INFANT JESUS COLLEGE OF ENGINEERING,KAMARAJAR NAGAR, TIRUNELVELI-THOOTHUKUDI HIGHWAY NH 138,THOOTHUKUDI DIST, PIN - 628851.",EC,9,2017,132,134905,134905,134905,134905,134905,134905,101962,134905,134905,134905,134905,134905,134905,2018,90,134905,134905,134905,134905,134905,134905,100119,134905,134905,134905,134905,134905,134905,2019,124.5,134905,134905,134905,134905,134905,134905,53582,134905,134905,134905,134905,134905,134905
4976,"INFANT JESUS COLLEGE OF ENGINEERING,KAMARAJAR NAGAR, TIRUNELVELI-THOOTHUKUDI HIGHWAY NH 138,THOOTHUKUDI DIST, PIN - 628851.",ME,15,2017,116,134905,134905,134905,134905,134905,134905,118052,134905,134905,134905,134905,134905,134905,2018,84.5,134905,134905,134905,78.75,134905,134905,101885,134905,134905,134905,103235,134905,134905,2019,97.5,134905,134905,134905,134905,134905,134905,83637,134905,134905,134905,134905,134905,134905
4976,"INFANT JESUS COLLEGE OF ENGINEERING,KAMARAJAR NAGAR, TIRUNELVELI-THOOTHUKUDI HIGHWAY NH 138,THOOTHUKUDI DIST, PIN - 628851.",AE,30,2017,121,113.25,134905,101.5,134905,134905,134905,113384,120422,134905,128050,134905,134905,134905,2018,97.25,93.75,134905,134905,88,134905,134905,96553,98408.5,134905,134905,100784,134905,134905,2019,86,134905,134905,134905,134905,134905,134905,95527,134905,134905,134905,134905,134905,134905
4977,"NARAYANAGURU COLLEGE OF ENGINEERING,MANJALUMOODU,,KANYAKUMARI DIST, PIN - 629151.",CE,3,2017,104,134905,134905,134905,134905,134905,134905,126705,134905,134905,134905,134905,134905,134905,2018,96.25,134905,134905,134905,134905,134905,134905,97097,134905,134905,134905,134905,134905,134905,2019,98.5,134905,134905,134905,134905,134905,134905,82496,134905,134905,134905,134905,134905,134905
4977,"NARAYANAGURU COLLEGE OF ENGINEERING,MANJALUMOODU,,KANYAKUMARI DIST, PIN - 629151.",CS,5,2017,102,134905,134905,134905,134905,134905,134905,127828,134905,134905,134905,134905,134905,134905,2018,150.25,134905,134905,134905,134905,134905,134905,53540,134905,134905,134905,134905,134905,134905,2019,93.5,134905,134905,134905,134905,134905,134905,87632,134905,134905,134905,134905,134905,134905
4977,"NARAYANAGURU COLLEGE OF ENGINEERING,MANJALUMOODU,,KANYAKUMARI DIST, PIN - 629151.",ME,15,2017,120,91.25,134905,134905,134905,134905,134905,114315,132776,134905,134905,134905,134905,134905,2018,101.5,134905,134905,134905,134905,134905,134905,94017,134905,134905,134905,134905,134905,134905,2019,83.5,134905,134905,134905,134905,134905,134905,97604,134905,134905,134905,134905,134905,134905
4978,"UDAYA SCHOOL OF ENGINEERING,UDAYA NAGAR,,KANYAKUMARI DIST, PIN - 629204.",CS,5,2017,151.75,134905,134905,134905,134905,134905,134905,76717,134905,134905,134905,134905,134905,134905,2018,98.5,86,134905,134905,81.25,134905,134905,95783,101450,134905,134905,102711,134905,134905,2019,80,121.5,134905,134905,115,89.5,134905,100709,56767,134905,134905,63733,92204,134905
4978,"UDAYA SCHOOL OF ENGINEERING,UDAYA NAGAR,,KANYAKUMARI DIST, PIN - 629204.",EE,7,2017,88.25,134905,134905,134905,134905,134905,134905,133632,134905,134905,134905,134905,134905,134905,2018,88.25,134905,134905,134905,134905,134905,134905,100705,134905,134905,134905,134905,134905,134905,2019,86.5,134905,134905,134905,134905,134905,134905,94828,134905,134905,134905,134905,134905,134905
4978,"UDAYA SCHOOL OF ENGINEERING,UDAYA NAGAR,,KANYAKUMARI DIST, PIN - 629204.",ME,15,2017,109.25,134905,134905,134905,134905,134905,134905,123260,134905,134905,134905,134905,134905,134905,2018,94.5,134905,134905,134905,134905,134905,134905,98063,134905,134905,134905,134905,134905,134905,2019,81.5,134905,134905,134905,134905,134905,134905,99452,134905,134905,134905,134905,134905,134905
4978,"UDAYA SCHOOL OF ENGINEERING,UDAYA NAGAR,,KANYAKUMARI DIST, PIN - 629204.",BT,39,2017,97.5,134905,134905,134905,134905,134905,134905,130318,134905,134905,134905,134905,134905,134905,2018,109.25,134905,134905,134905,89,134905,134905,88849,134905,134905,134905,100446,134905,134905,2019,85,134905,134905,134905,80,134905,134905,96588,134905,134905,134905,101425,134905,134905
4978,"UDAYA SCHOOL OF ENGINEERING,UDAYA NAGAR,,KANYAKUMARI DIST, PIN - 629204.",BM,40,2017,129.75,125.25,134905,87.5,134905,134905,134905,104436,109192,134905,133759,134905,134905,134905,2018,128.25,110,134905,93.25,117,134905,134905,73610,88325,134905,98671,82833,134905,134905,2019,111,100.5,134905,134905,93.5,88,134905,68403,79938,134905,134905,87605,93472,134905
4979,"V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,V.P.M.NAGAR,,VIRUDHUNAGAR DIST, PIN - 626190.",CE,3,2017,108.25,134905,134905,134905,134905,134905,134905,123950,134905,134905,134905,134905,134905,134905,2018,93.25,134905,134905,134905,134905,134905,134905,98687,134905,134905,134905,134905,134905,134905,2019,119,134905,134905,134905,134905,134905,134905,59651,134905,134905,134905,134905,134905,134905
4979,"V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,V.P.M.NAGAR,,VIRUDHUNAGAR DIST, PIN - 626190.",CS,5,2017,114.25,134905,134905,134905,134905,134905,134905,119527,134905,134905,134905,134905,134905,134905,2018,96,134905,134905,134905,134905,134905,134905,97171,134905,134905,134905,134905,134905,134905,2019,103.5,95.5,94.5,134905,134905,134905,134905,76840,85809,86715,134905,134905,134905,134905
4979,"V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,V.P.M.NAGAR,,VIRUDHUNAGAR DIST, PIN - 626190.",EE,7,2017,137,134905,134905,134905,134905,134905,134905,96194,134905,134905,134905,134905,134905,134905,2018,131.5,134905,134905,134905,134905,134905,134905,70866,134905,134905,134905,134905,134905,134905,2019,124.5,134905,134905,134905,134905,134905,134905,53792,134905,134905,134905,134905,134905,134905
4979,"V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,V.P.M.NAGAR,,VIRUDHUNAGAR DIST, PIN - 626190.",EC,9,2017,112.5,134905,134905,134905,134905,134905,134905,120902,134905,134905,134905,134905,134905,134905,2018,112.5,134905,134905,134905,134905,134905,134905,86518,134905,134905,134905,134905,134905,134905,2019,87.5,134905,134905,134905,134905,134905,134905,93952,134905,134905,134905,134905,134905,134905
4979,"V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,V.P.M.NAGAR,,VIRUDHUNAGAR DIST, PIN - 626190.",IT,33,2017,121.75,134905,134905,134905,134905,134905,134905,112691,134905,134905,134905,134905,134905,134905,2018,99,134905,134905,134905,134905,134905,134905,95494,134905,134905,134905,134905,134905,134905,2019,87,134905,134905,134905,134905,134905,134905,94693,134905,134905,134905,134905,134905,134905
4980,"EINSTEIN COLLEGE OF ENGINEERING,SIR C V RAMAN NAGAR,,THIRUNELVELI DIST, PIN - 627012.",CE,3,2017,88.5,134905,134905,134905,134905,134905,134905,133531,134905,134905,134905,134905,134905,134905,2018,98.75,134905,134905,134905,134905,134905,134905,95653,134905,134905,134905,134905,134905,134905,2019,88,134905,134905,134905,134905,134905,134905,93272,134905,134905,134905,134905,134905,134905
4980,"EINSTEIN COLLEGE OF ENGINEERING,SIR C V RAMAN NAGAR,,THIRUNELVELI DIST, PIN - 627012.",CS,5,2017,113.25,88.75,134905,134905,134905,134905,134905,120250,133488,134905,134905,134905,134905,134905,2018,112.5,86.5,134905,134905,98.5,134905,134905,86434,101298,134905,134905,95762,134905,134905,2019,120.5,88,100,93,88,80,134905,58202,93715,80589,88254,93393,101159,134905
4980,"EINSTEIN COLLEGE OF ENGINEERING,SIR C V RAMAN NAGAR,,THIRUNELVELI DIST, PIN - 627012.",EC,9,2017,89.75,134905,134905,134905,134905,134905,134905,133204,134905,134905,134905,134905,134905,134905,2018,110,103.25,134905,134905,134905,134905,134905,88365,92911,134905,134905,134905,134905,134905,2019,84,134905,134905,134905,134905,134905,134905,97157,134905,134905,134905,134905,134905,134905
4980,"EINSTEIN COLLEGE OF ENGINEERING,SIR C V RAMAN NAGAR,,THIRUNELVELI DIST, PIN - 627012.",ME,15,2017,134.75,101.25,103.25,118.5,134905,134905,134905,98624,128329,127109,115686,134905,134905,134905,2018,104,97.75,103.5,134905,98.75,134905,134905,92373,96202,92748,134905,95638,134905,134905,2019,91,81,134905,87,80.5,134905,134905,90664,99635,134905,94788,100359,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",CE,3,2017,146.25,123.5,115.25,134905,134905,134905,134905,84376,111014,118626,134905,134905,134905,134905,2018,85,134905,134905,134905,134905,134905,134905,101773,134905,134905,134905,134905,134905,134905,2019,109.5,94,134905,134905,134905,134905,134905,69788,87083,134905,134905,134905,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",CS,5,2017,135.25,112,93.5,123.75,123,134905,134905,98207,121292,131950,110699,111405,134905,134905,2018,130.75,108.25,122.75,83.75,91,134905,134905,71520,89619,78228,102069,99594,134905,134905,2019,134.5,124.5,99,80,88,134905,134905,44089,53971,82014,100587,93585,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",EE,7,2017,143.5,121.5,134905,137.25,134905,134905,134905,87908,112862,134905,95796,134905,134905,134905,2018,103.5,95.75,134905,91,134905,134905,134905,92797,97288,134905,99660,134905,134905,134905,2019,121,104.5,134905,102.5,134905,134905,134905,57431,75881,134905,78093,134905,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",EC,9,2017,163.75,147.25,145.75,155.25,149.5,134905,134905,59535,82960,84948,71628,79839,134905,134905,2018,134,94.75,134905,125.75,134905,134905,134905,68442,97910,134905,75661,134905,134905,134905,2019,130.5,123,86,93.5,134905,134905,134905,47770,55279,95565,87721,134905,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",ME,15,2017,164,152.25,114,90.25,126.5,134905,134905,58942,75948,119799,133040,107834,134905,134905,2018,132,112.5,98.25,104.75,92.75,134905,134905,70257,86418,95864,91962,98937,134905,134905,2019,120.5,115,112,97,107.5,134905,134905,58043,63777,67462,84228,72495,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",AU,31,2017,102.5,89.75,134905,134905,134905,134905,134905,127613,133206,134905,134905,134905,134905,134905,2018,103.75,95,134905,134905,134905,134905,134905,92542,97736,134905,134905,134905,134905,134905,2019,118,97.5,134905,85.5,134905,134905,134905,60687,83248,134905,95997,134905,134905,134905
4981,"PONJESLY COLLEGE OF ENGINEERING,NEAR PARVATHIPURAM, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",IT,33,2017,95.5,91.25,134905,134905,134905,134905,134905,131135,132780,134905,134905,134905,134905,134905,2018,106.75,90.75,134905,134905,134905,134905,134905,90608,99798,134905,134905,134905,134905,134905,2019,123,116.5,134905,113,134905,134905,134905,55306,62483,134905,65852,134905,134905,134905
4982,"VINS CHRISTIAN COLLEGE OF ENGINEERING,VINS NAGER, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",CS,5,2017,89.75,134905,134905,134905,134905,134905,134905,133213,134905,134905,134905,134905,134905,134905,2018,133.5,134905,134905,134905,134905,134905,134905,68861,134905,134905,134905,134905,134905,134905,2019,85,134905,134905,134905,134905,134905,134905,96192,134905,134905,134905,134905,134905,134905
4982,"VINS CHRISTIAN COLLEGE OF ENGINEERING,VINS NAGER, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",EE,7,2017,96.25,134905,134905,134905,134905,134905,134905,130792,134905,134905,134905,134905,134905,134905,2018,139.5,134905,134905,134905,134905,134905,134905,63592,134905,134905,134905,134905,134905,134905,2019,86.5,134905,134905,134905,134905,134905,134905,95098,134905,134905,134905,134905,134905,134905
4982,"VINS CHRISTIAN COLLEGE OF ENGINEERING,VINS NAGER, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",EC,9,2017,93.5,134905,134905,134905,134905,134905,134905,132028,134905,134905,134905,134905,134905,134905,2018,101.5,134905,134905,134905,134905,134905,134905,94032,134905,134905,134905,134905,134905,134905,2019,90,134905,134905,134905,134905,134905,134905,91767,134905,134905,134905,134905,134905,134905
4982,"VINS CHRISTIAN COLLEGE OF ENGINEERING,VINS NAGER, NAGERCOIL,KANYAKUMARI DIST, PIN - 629003.",ME,15,2017,118.5,87,98.75,91.25,134905,134905,134905,115614,133893,129606,132735,134905,134905,134905,2018,83.5,134905,134905,134905,134905,134905,134905,102163,134905,134905,134905,134905,134905,134905,2019,80.5,134905,134905,134905,134905,134905,134905,100314,134905,134905,134905,134905,134905,134905
4983,"LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,KUMARAPURAM, THOPPUR,KANYAKUMARI DIST, PIN - 629402.",CS,5,2017,87,134905,134905,134905,134905,134905,134905,133881,134905,134905,134905,134905,134905,134905,2018,96.25,134905,134905,134905,134905,134905,134905,97042,134905,134905,134905,134905,134905,134905,2019,96,134905,134905,134905,134905,134905,134905,84995,134905,134905,134905,134905,134905,134905
4983,"LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,KUMARAPURAM, THOPPUR,KANYAKUMARI DIST, PIN - 629402.",EE,7,2017,105.75,134905,134905,134905,134905,134905,134905,125520,134905,134905,134905,134905,134905,134905,2018,99,134905,134905,134905,134905,134905,134905,95461,134905,134905,134905,134905,134905,134905,2019,82,134905,134905,134905,134905,134905,134905,99180,134905,134905,134905,134905,134905,134905
4983,"LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,KUMARAPURAM, THOPPUR,KANYAKUMARI DIST, PIN - 629402.",ME,15,2017,99.75,134905,134905,134905,134905,134905,134905,129091,134905,134905,134905,134905,134905,134905,2018,103,134905,134905,134905,134905,134905,134905,93024,134905,134905,134905,134905,134905,134905,2019,81,134905,134905,134905,134905,134905,134905,100003,134905,134905,134905,134905,134905,134905
4983,"LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,KUMARAPURAM, THOPPUR,KANYAKUMARI DIST, PIN - 629402.",AE,30,2017,126,134905,134905,134905,134905,134905,134905,108480,134905,134905,134905,134905,134905,134905,2018,95,134905,134905,134905,134905,134905,134905,97776,134905,134905,134905,134905,134905,134905,2019,85,134905,134905,134905,134905,134905,134905,96231,134905,134905,134905,134905,134905,134905
4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,P.M. VILLAGE ROAD, KUTTAKUZHI,,KANYAKUMARI DIST, PIN - 629177.",CE,3,2017,99,134905,134905,134905,134905,134905,134905,129548,134905,134905,134905,134905,134905,134905,2018,98.25,134905,134905,134905,134905,134905,134905,95860,134905,134905,134905,134905,134905,134905,2019,81,134905,134905,134905,134905,134905,134905,99619,134905,134905,134905,134905,134905,134905
4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,P.M. VILLAGE ROAD, KUTTAKUZHI,,KANYAKUMARI DIST, PIN - 629177.",CS,5,2017,103,91.5,134905,81,134905,134905,134905,127212,132662,134905,134676,134905,134905,134905,2018,112.75,88.5,134905,134905,134905,134905,134905,86275,100580,134905,134905,134905,134905,134905,2019,93.5,81,134905,134905,134905,134905,134905,87747,99954,134905,134905,134905,134905,134905
4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,P.M. VILLAGE ROAD, KUTTAKUZHI,,KANYAKUMARI DIST, PIN - 629177.",EE,7,2017,82,134905,134905,84,134905,134905,134905,134578,134905,134905,134368,134905,134905,134905,2018,94.5,134905,134905,134905,134905,134905,134905,98030,134905,134905,134905,134905,134905,134905,2019,101,134905,134905,134905,134905,134905,134905,79358,134905,134905,134905,134905,134905,134905
4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,P.M. VILLAGE ROAD, KUTTAKUZHI,,KANYAKUMARI DIST, PIN - 629177.",EC,9,2017,100.5,134905,134905,134905,134905,134905,134905,128716,134905,134905,134905,134905,134905,134905,2018,86.25,134905,134905,134905,134905,134905,134905,101375,134905,134905,134905,134905,134905,134905,2019,87,134905,134905,134905,134905,134905,134905,94413,134905,134905,134905,134905,134905,134905
4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,P.M. VILLAGE ROAD, KUTTAKUZHI,,KANYAKUMARI DIST, PIN - 629177.",ME,15,2017,105,85.75,134905,134905,134905,134905,134905,126085,134124.5,134905,134905,134905,134905,134905,2018,90.25,134905,134905,134905,134905,134905,134905,99949,134905,134905,134905,134905,134905,134905,2019,86,134905,134905,134905,134905,134905,134905,95437,134905,134905,134905,134905,134905,134905
4989,"PSN ENGINEERING COLLEGE,MELATHEDIYOOR (POST) , MELATHEDIYOOR (VILLAGE),THIRUNELVELI DIST, PIN - 627152.",CE,3,2017,100,134905,134905,134905,134905,134905,134905,128965,134905,134905,134905,134905,134905,134905,2018,96,134905,134905,134905,134905,134905,134905,97167,134905,134905,134905,134905,134905,134905,2019,81,134905,134905,134905,87,134905,134905,100011,134905,134905,134905,94577,134905,134905
4989,"PSN ENGINEERING COLLEGE,MELATHEDIYOOR (POST) , MELATHEDIYOOR (VILLAGE),THIRUNELVELI DIST, PIN - 627152.",CS,5,2017,107,134905,134905,134905,134905,134905,134905,124816,134905,134905,134905,134905,134905,134905,2018,84,134905,134905,134905,134905,134905,134905,101987,134905,134905,134905,134905,134905,134905,2019,105,80,97,90.5,92,134905,134905,75134,100778,83883,90968,89595,134905,134905
